238,nahmias2007_v1,3PQMUDRV7R7TBP79UQXTVKQO4WZIIG,21425,0,1,"If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.",agree,agree,agree,agree,agree,,neuro,real,,0
253,nahmias2007_v1,34Z02EIMISE8D864KC7R3NS1TJX0TJ,15274,0,0,,,,,,,,,,,TRUE,psych,real,,0
2,nahmias2007_v1,3AWETUDC92TF6FWJUULFVFTE091IZD,0,0,0,,,,,,,,,,,,,,,82709
28,nahmias2007_v1,3RWE2M8QWHBAIV1KNGLFUOM941C0NJ,12050,0,1,,,,,,,,,,,,neuro,real,TRUE,0
170,nahmias2007_v1,3OVHNO1VE62YY4GX2GK44ID184SZDR,5552,0,1,,,,,,,,,,,,psych,real,FALSE,0
238,nahmias2007_v1,3PQMUDRV7R7TBP79UQXTVKQO4WZIIG,5733,0,1,,,,,,,,,,,,neuro,real,TRUE,0
226,nahmias2007_v1,3E337GFOL997TZC51IAIFG9PBI1GN2,12265,0,0,,,,,,,,,,,TRUE,neuro,real,,0
263,nahmias2007_v1,3R0T90IZ1SDO2VFECS14Z5FDCEMGCJ,0,0,0,,,,,,,,,,,,,,,67294
2,nahmias2007_v1,3AWETUDC92TF6FWJUULFVFTE091IZD,8319,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
263,nahmias2007_v1,3R0T90IZ1SDO2VFECS14Z5FDCEMGCJ,11733,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
2,nahmias2007_v1,3AWETUDC92TF6FWJUULFVFTE091IZD,24814,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans should be held morally responsible for their decisions.,Ertans are able to make decisions of their own free will.,Ertan's decisions are up to them.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",agree,agree,agree,agree,disagree,,neuro,ertan,,0
253,nahmias2007_v1,34Z02EIMISE8D864KC7R3NS1TJX0TJ,37975,0,1,"If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people make decisions of their own free will.",disagree,somewhat disagree,somewhat disagree,somewhat disagree,disagree,,psych,real,,0
2,nahmias2007_v1,3AWETUDC92TF6FWJUULFVFTE091IZD,5386,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
226,nahmias2007_v1,3E337GFOL997TZC51IAIFG9PBI1GN2,36493,0,1,"If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people deserve to be praised for the good things they do",somewhat disagree,strongly disagree,somewhat disagree,strongly disagree,disagree,,neuro,real,,0
263,nahmias2007_v1,3R0T90IZ1SDO2VFECS14Z5FDCEMGCJ,23786,0,1,Ertans are able to make decisions of their own free will.,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans should be held morally responsible for their decisions.,Ertan's decisions are up to them.,agree,strongly agree,somewhat agree,agree,agree,,neuro,ertan,,0
263,nahmias2007_v1,3R0T90IZ1SDO2VFECS14Z5FDCEMGCJ,6965,0,1,,,,,,,,,,,,neuro,ertan,FALSE,0
226,nahmias2007_v1,3E337GFOL997TZC51IAIFG9PBI1GN2,9341,0,1,,,,,,,,,,,,neuro,real,TRUE,0
224,nahmias2007_v1,3VFJCI1K4Z0S8X4XUPRZO0EZCFQRG1,0,0,0,,,,,,,,,,,,,,,51105
253,nahmias2007_v1,34Z02EIMISE8D864KC7R3NS1TJX0TJ,29358,0,1,,,,,,,,,,,,psych,real,TRUE,0
224,nahmias2007_v1,3VFJCI1K4Z0S8X4XUPRZO0EZCFQRG1,14818,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
252,nahmias2007_v1,36NEMU28XFEX83H54MZ0O46D0GHWMH,0,0,0,,,,,,,,,,,,,,,57822
82,nahmias2007_v1,3K772S5NP8CHZPU3SPPHATRHCQDEHA,0,0,0,,,,,,,,,,,,,,,82121
177,nahmias2007_v1,3EA3QWIZ4IWJK3NKO2WX9RSXFDFITX,0,0,0,,,,,,,,,,,,,,,110915
224,nahmias2007_v1,3VFJCI1K4Z0S8X4XUPRZO0EZCFQRG1,21943,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,Ertans are able to make decisions of their own free will.,agree,strongly agree,somewhat agree,agree,somewhat agree,,psych,ertan,,0
210,nahmias2007_v1,3QUO65DNQUP8G2DCM2ZCYKALA0LOUP,0,0,0,,,,,,,,,,,,,,,21960
82,nahmias2007_v1,3K772S5NP8CHZPU3SPPHATRHCQDEHA,15634,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
252,nahmias2007_v1,36NEMU28XFEX83H54MZ0O46D0GHWMH,18703,0,0,,,,,,,,,,,TRUE,neuro,real,,0
224,nahmias2007_v1,3VFJCI1K4Z0S8X4XUPRZO0EZCFQRG1,9666,0,1,,,,,,,,,,,,psych,ertan,TRUE,0
177,nahmias2007_v1,3EA3QWIZ4IWJK3NKO2WX9RSXFDFITX,20103,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
210,nahmias2007_v1,3QUO65DNQUP8G2DCM2ZCYKALA0LOUP,9643,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
123,nahmias2007_v1,3YT88D1N08Z5RHFE9QBI4U3CDIR3KC,0,0,0,,,,,,,,,,,,,,,54327
111,nahmias2007_v1,3RANCT1ZVFIOX8O3IXUQS0AM312BU8,173553,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertan's decisions are up to them.,Ertans are able to make decisions of their own free will.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans should be held morally responsible for their decisions.,agree,I don't know,I don't know,I don't know,agree,,neuro,ertan,,0
123,nahmias2007_v1,3YT88D1N08Z5RHFE9QBI4U3CDIR3KC,12280,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
210,nahmias2007_v1,3QUO65DNQUP8G2DCM2ZCYKALA0LOUP,14767,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans are able to make decisions of their own free will.,Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",somewhat agree,somewhat disagree,somewhat disagree,somewhat agree,somewhat agree,,neuro,ertan,,0
210,nahmias2007_v1,3QUO65DNQUP8G2DCM2ZCYKALA0LOUP,4448,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
154,nahmias2007_v1,30BXRYBRP4YBGPGUDPJNWZYHJUIWH8,0,0,0,,,,,,,,,,,,,,,81212
82,nahmias2007_v1,3K772S5NP8CHZPU3SPPHATRHCQDEHA,27857,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans should be held morally responsible for their decisions.,Ertan's decisions are up to them.,Ertans are able to make decisions of their own free will.,strongly agree,somewhat agree,somewhat agree,somewhat agree,agree,,neuro,ertan,,0
142,nahmias2007_v1,3MRNMEIQW57ETFZTNFTVW323TVKLDU,0,0,0,,,,,,,,,,,,,,,20527
252,nahmias2007_v1,36NEMU28XFEX83H54MZ0O46D0GHWMH,32362,0,1,"If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.",disagree,somewhat disagree,disagree,disagree,disagree,,neuro,real,,0
117,nahmias2007_v1,3FQ5JJ512LPCVL8OR9VXD81IIZIKN9,0,0,0,,,,,,,,,,,,,,,2127
220,nahmias2007_v1,38F71OA9GTXVXHVAEXP0KGKD5DRMF9,0,0,0,,,,,,,,,,,,,,,74256
101,nahmias2007_v1,3KXIR214I4HVSXUSKYAXE39OAI224B,0,0,0,,,,,,,,,,,,,,,32893
117,nahmias2007_v1,3FQ5JJ512LPCVL8OR9VXD81IIZIKN9,5791,0,0,,,,,,,,,,,FALSE,neuro,real,,0
252,nahmias2007_v1,36NEMU28XFEX83H54MZ0O46D0GHWMH,8775,0,1,,,,,,,,,,,,neuro,real,TRUE,0
82,nahmias2007_v1,3K772S5NP8CHZPU3SPPHATRHCQDEHA,15850,0,1,,,,,,,,,,,,neuro,ertan,FALSE,0
222,nahmias2007_v1,3G5F9DBFOPYY10GPNFERAXF3CLFHVI,271910,0,1,"If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people should be held morally responsible for their decisions.",strongly disagree,disagree,disagree,strongly disagree,disagree,,neuro,real,,0
111,nahmias2007_v1,3RANCT1ZVFIOX8O3IXUQS0AM312BU8,26312,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
220,nahmias2007_v1,38F71OA9GTXVXHVAEXP0KGKD5DRMF9,11459,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
123,nahmias2007_v1,3YT88D1N08Z5RHFE9QBI4U3CDIR3KC,34977,0,1,Ertans are able to make decisions of their own free will.,Ertans should be held morally responsible for their decisions.,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertan's decisions are up to them.,somewhat disagree,I don't know,somewhat agree,somewhat disagree,somewhat disagree,,neuro,ertan,,0
101,nahmias2007_v1,3KXIR214I4HVSXUSKYAXE39OAI224B,19541,0,0,,,,,,,,,,,FALSE,neuro,real,,0
221,nahmias2007_v1,3X4MXAO0BGPO5JUX9UVHA30N63FWR4,0,0,0,,,,,,,,,,,,,,,2007
177,nahmias2007_v1,3EA3QWIZ4IWJK3NKO2WX9RSXFDFITX,58716,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertan's decisions are up to them.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans should be held morally responsible for their decisions.,Ertans are able to make decisions of their own free will.,somewhat agree,somewhat agree,somewhat agree,agree,agree,,neuro,ertan,,0
166,nahmias2007_v1,30H4UDGLT2J7OUK4S0L5WAYH7JEMPC,0,0,0,,,,,,,,,,,,,,,51928
90,nahmias2007_v1,333U7HK6I9G8YPBTKUHIGOPBP6FDJK,0,0,0,,,,,,,,,,,,,,,15213
117,nahmias2007_v1,3FQ5JJ512LPCVL8OR9VXD81IIZIKN9,23917,0,1,"If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people should be held morally responsible for their decisions.",somewhat disagree,agree,somewhat disagree,disagree,somewhat agree,,neuro,real,,0
221,nahmias2007_v1,3X4MXAO0BGPO5JUX9UVHA30N63FWR4,3525,0,0,,,,,,,,,,,TRUE,psych,real,,0
123,nahmias2007_v1,3YT88D1N08Z5RHFE9QBI4U3CDIR3KC,10144,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
222,nahmias2007_v1,3G5F9DBFOPYY10GPNFERAXF3CLFHVI,23330,0,1,,,,,,,,,,,,neuro,real,TRUE,0
117,nahmias2007_v1,3FQ5JJ512LPCVL8OR9VXD81IIZIKN9,3553,0,1,,,,,,,,,,,,neuro,real,TRUE,0
261,nahmias2007_v1,39DD6S19JPC3QAUXYBVOA0VM8GUZEL,0,0,0,,,,,,,,,,,,,,,83200
220,nahmias2007_v1,38F71OA9GTXVXHVAEXP0KGKD5DRMF9,21027,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans are able to make decisions of their own free will.,Ertans should be held morally responsible for their decisions.,Ertan's decisions are up to them.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",agree,disagree,somewhat agree,disagree,somewhat agree,,neuro,ertan,,0
154,nahmias2007_v1,30BXRYBRP4YBGPGUDPJNWZYHJUIWH8,43931,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
90,nahmias2007_v1,333U7HK6I9G8YPBTKUHIGOPBP6FDJK,6482,0,0,,,,,,,,,,,TRUE,neuro,real,,0
50,nahmias2007_v1,3YGXWBAF70I8QFMUHRZ3QGIAM9EC4T,0,0,0,,,,,,,,,,,,,,,115626
220,nahmias2007_v1,38F71OA9GTXVXHVAEXP0KGKD5DRMF9,5223,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
221,nahmias2007_v1,3X4MXAO0BGPO5JUX9UVHA30N63FWR4,11475,0,1,"If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people deserve to be blamed for the bad things they do.",somewhat agree,disagree,somewhat agree,I don't know,somewhat disagree,,psych,real,,0
172,nahmias2007_v1,3QUO65DNQUP8G2DCM2ZCYKALA0LUOV,0,0,0,,,,,,,,,,,,,,,96301
177,nahmias2007_v1,3EA3QWIZ4IWJK3NKO2WX9RSXFDFITX,21962,0,1,,,,,,,,,,,,neuro,ertan,FALSE,0
221,nahmias2007_v1,3X4MXAO0BGPO5JUX9UVHA30N63FWR4,9942,0,1,,,,,,,,,,,,psych,real,FALSE,0
90,nahmias2007_v1,333U7HK6I9G8YPBTKUHIGOPBP6FDJK,19261,0,1,"If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people's decisions are up to them.",somewhat disagree,disagree,disagree,somewhat disagree,strongly disagree,,neuro,real,,0
166,nahmias2007_v1,30H4UDGLT2J7OUK4S0L5WAYH7JEMPC,33185,0,0,,,,,,,,,,,TRUE,neuro,real,,0
46,nahmias2007_v1,3PPTZCWALQLSNDK272QO4HK0RJIZQX,0,0,0,,,,,,,,,,,,,,,77660
114,nahmias2007_v1,38F5OAUN5NDWQAFT5HBB4JZ0Q3A7HI,0,0,0,,,,,,,,,,,,,,,35725
101,nahmias2007_v1,3KXIR214I4HVSXUSKYAXE39OAI224B,42179,0,1,"If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people make decisions of their own free will.",disagree,somewhat agree,disagree,disagree,disagree,,neuro,real,,0
154,nahmias2007_v1,30BXRYBRP4YBGPGUDPJNWZYHJUIWH8,30491,0,1,Ertans are able to make decisions of their own free will.,Ertan's decisions are up to them.,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans should be held morally responsible for their decisions.,strongly disagree,strongly disagree,somewhat agree,somewhat disagree,somewhat disagree,,psych,ertan,,0
172,nahmias2007_v1,3QUO65DNQUP8G2DCM2ZCYKALA0LUOV,19494,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
51,nahmias2007_v1,34HJIJKLP5X4POSU88U8G86Z7GV4VL,0,0,0,,,,,,,,,,,,,,,40015
50,nahmias2007_v1,3YGXWBAF70I8QFMUHRZ3QGIAM9EC4T,32157,0,0,,,,,,,,,,,FALSE,psych,ertan,,0
114,nahmias2007_v1,38F5OAUN5NDWQAFT5HBB4JZ0Q3A7HI,7004,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
46,nahmias2007_v1,3PPTZCWALQLSNDK272QO4HK0RJIZQX,12525,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
154,nahmias2007_v1,30BXRYBRP4YBGPGUDPJNWZYHJUIWH8,9560,0,1,,,,,,,,,,,,psych,ertan,FALSE,0
71,nahmias2007_v1,34X6J5FLPTZ2NYFYPGN2GNWA8L5QJ3,0,0,0,,,,,,,,,,,,,,,39217
101,nahmias2007_v1,3KXIR214I4HVSXUSKYAXE39OAI224B,13281,0,1,,,,,,,,,,,,neuro,real,FALSE,0
90,nahmias2007_v1,333U7HK6I9G8YPBTKUHIGOPBP6FDJK,29082,0,1,,,,,,,,,,,,neuro,real,TRUE,0
51,nahmias2007_v1,34HJIJKLP5X4POSU88U8G86Z7GV4VL,19729,0,0,,,,,,,,,,,TRUE,psych,real,,0
233,nahmias2007_v1,3MH9DQ757WDKOPWEYJM4TB1JJETGUT,0,0,0,,,,,,,,,,,,,,,113048
46,nahmias2007_v1,3PPTZCWALQLSNDK272QO4HK0RJIZQX,22018,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans should be held morally responsible for their decisions.,Ertans are able to make decisions of their own free will.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertan's decisions are up to them.,agree,strongly agree,strongly agree,strongly agree,strongly agree,,neuro,ertan,,0
13,nahmias2007_v1,3X4JMASXCMA8HMCNKQG63TMFNCZ0BV,0,0,0,,,,,,,,,,,,,,,54137
46,nahmias2007_v1,3PPTZCWALQLSNDK272QO4HK0RJIZQX,6588,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
261,nahmias2007_v1,39DD6S19JPC3QAUXYBVOA0VM8GUZEL,73463,0,0,,,,,,,,,,,TRUE,neuro,real,,0
172,nahmias2007_v1,3QUO65DNQUP8G2DCM2ZCYKALA0LUOV,38916,0,1,Ertan's decisions are up to them.,"If an Ertan does something bad, then he or she deserves to be blamed for it.","If an Ertan does something good, then he or she deserves to be praised for it.",Ertans should be held morally responsible for their decisions.,Ertans are able to make decisions of their own free will.,strongly disagree,strongly disagree,disagree,somewhat disagree,strongly disagree,,neuro,ertan,,0
71,nahmias2007_v1,34X6J5FLPTZ2NYFYPGN2GNWA8L5QJ3,27309,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
13,nahmias2007_v1,3X4JMASXCMA8HMCNKQG63TMFNCZ0BV,10087,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
34,nahmias2007_v1,31EUONYN2V48TH2CRS9HU6C4O7UVOL,0,0,0,,,,,,,,,,,,,,,19100
114,nahmias2007_v1,38F5OAUN5NDWQAFT5HBB4JZ0Q3A7HI,40944,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans should be held morally responsible for their decisions.,Ertans are able to make decisions of their own free will.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertan's decisions are up to them.,agree,somewhat disagree,disagree,agree,somewhat disagree,,neuro,ertan,,0
172,nahmias2007_v1,3QUO65DNQUP8G2DCM2ZCYKALA0LUOV,7903,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
114,nahmias2007_v1,38F5OAUN5NDWQAFT5HBB4JZ0Q3A7HI,4390,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
34,nahmias2007_v1,31EUONYN2V48TH2CRS9HU6C4O7UVOL,9019,0,0,,,,,,,,,,,TRUE,psych,real,,0
71,nahmias2007_v1,34X6J5FLPTZ2NYFYPGN2GNWA8L5QJ3,14521,0,1,Ertans are able to make decisions of their own free will.,Ertan's decisions are up to them.,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans should be held morally responsible for their decisions.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",somewhat disagree,somewhat disagree,somewhat disagree,disagree,disagree,,neuro,ertan,,0
151,nahmias2007_v1,3LJ7UR74RHERHJJL6H8H6RCMLDSN4M,0,0,0,,,,,,,,,,,,,,,74936
50,nahmias2007_v1,3YGXWBAF70I8QFMUHRZ3QGIAM9EC4T,59333,0,1,Ertans are able to make decisions of their own free will.,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertan's decisions are up to them.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans should be held morally responsible for their decisions.,somewhat agree,agree,somewhat agree,agree,agree,,psych,ertan,,0
142,nahmias2007_v1,3MRNMEIQW57ETFZTNFTVW323TVKLDU,136285,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
71,nahmias2007_v1,34X6J5FLPTZ2NYFYPGN2GNWA8L5QJ3,6195,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
216,nahmias2007_v1,3SNLUL3WO4O0AHAF9AJK636RFVGULE,0,0,0,,,,,,,,,,,,,,,151557
24,nahmias2007_v1,3U8YCDAGXPHVLSEC38DWYIHE9C00Q7,0,0,0,,,,,,,,,,,,,,,49831
233,nahmias2007_v1,3MH9DQ757WDKOPWEYJM4TB1JJETGUT,44335,0,0,,,,,,,,,,,TRUE,neuro,real,,0
106,nahmias2007_v1,36H9ULYP62V5W9PPB0C84OSW1JXFJZ,0,0,0,,,,,,,,,,,,,,,43367
50,nahmias2007_v1,3YGXWBAF70I8QFMUHRZ3QGIAM9EC4T,12220,0,1,,,,,,,,,,,,psych,ertan,TRUE,0
13,nahmias2007_v1,3X4JMASXCMA8HMCNKQG63TMFNCZ0BV,31249,0,1,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans are able to make decisions of their own free will.,Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,strongly agree,somewhat disagree,strongly disagree,somewhat disagree,somewhat disagree,,neuro,ertan,,0
151,nahmias2007_v1,3LJ7UR74RHERHJJL6H8H6RCMLDSN4M,18316,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
51,nahmias2007_v1,34HJIJKLP5X4POSU88U8G86Z7GV4VL,58633,0,1,"If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people make decisions of their own free will.","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people's decisions are up to them.",somewhat disagree,somewhat disagree,somewhat agree,somewhat agree,somewhat agree,,psych,real,,0
142,nahmias2007_v1,3MRNMEIQW57ETFZTNFTVW323TVKLDU,18663,0,1,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertan's decisions are up to them.,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertans are able to make decisions of their own free will.,Ertans should be held morally responsible for their decisions.,somewhat agree,somewhat agree,somewhat disagree,strongly agree,disagree,,neuro,ertan,,0
34,nahmias2007_v1,31EUONYN2V48TH2CRS9HU6C4O7UVOL,25990,0,1,"If the psychologists are right, then people's decisions are up to them.","If the psychologists are right, then people should be held morally responsible for their decisions.","If the psychologists are right, then people deserve to be praised for the good things they do","If the psychologists are right, then people deserve to be blamed for the bad things they do.","If the psychologists are right, then people make decisions of their own free will.",disagree,somewhat agree,somewhat agree,somewhat disagree,I don't know,,psych,real,,0
13,nahmias2007_v1,3X4JMASXCMA8HMCNKQG63TMFNCZ0BV,6906,0,1,,,,,,,,,,,,neuro,ertan,TRUE,0
24,nahmias2007_v1,3U8YCDAGXPHVLSEC38DWYIHE9C00Q7,16153,0,0,,,,,,,,,,,TRUE,psych,real,,0
79,nahmias2007_v1,39U1BHVTDLS4U0513ZPA5LQ8WVIT38,0,0,0,,,,,,,,,,,,,,,49996
216,nahmias2007_v1,3SNLUL3WO4O0AHAF9AJK636RFVGULE,23244,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
106,nahmias2007_v1,36H9ULYP62V5W9PPB0C84OSW1JXFJZ,16512,0,0,,,,,,,,,,,TRUE,neuro,real,,0
51,nahmias2007_v1,34HJIJKLP5X4POSU88U8G86Z7GV4VL,10568,0,1,,,,,,,,,,,,psych,real,FALSE,0
34,nahmias2007_v1,31EUONYN2V48TH2CRS9HU6C4O7UVOL,10400,0,1,,,,,,,,,,,,psych,real,TRUE,0
79,nahmias2007_v1,39U1BHVTDLS4U0513ZPA5LQ8WVIT38,9568,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
89,nahmias2007_v1,33IZTU6J812FVYZ0YOR82WJQ174SXH,0,0,0,,,,,,,,,,,,,,,354585
157,nahmias2007_v1,3N1FSUEFL51IV7S8HNUEAM0S79RD4V,0,0,0,,,,,,,,,,,,,,,47231
89,nahmias2007_v1,33IZTU6J812FVYZ0YOR82WJQ174SXH,8264,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
261,nahmias2007_v1,39DD6S19JPC3QAUXYBVOA0VM8GUZEL,77918,0,1,"If the neuroscientists are right, then people's decisions are up to them.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be praised for the good things they do",somewhat disagree,disagree,disagree,disagree,disagree,,neuro,real,,0
79,nahmias2007_v1,39U1BHVTDLS4U0513ZPA5LQ8WVIT38,23956,0,1,Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,"If an Ertan does something good, then he or she deserves to be praised for it.","If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans are able to make decisions of their own free will.,agree,agree,agree,agree,somewhat agree,,psych,ertan,,0
157,nahmias2007_v1,3N1FSUEFL51IV7S8HNUEAM0S79RD4V,13431,0,0,,,,,,,,,,,TRUE,psych,ertan,,0
216,nahmias2007_v1,3SNLUL3WO4O0AHAF9AJK636RFVGULE,35302,0,1,Ertan's decisions are up to them.,Ertans should be held morally responsible for their decisions.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans are able to make decisions of their own free will.,"If an Ertan does something good, then he or she deserves to be praised for it.",disagree,strongly agree,strongly agree,disagree,strongly agree,,psych,ertan,,0
49,nahmias2007_v1,3J2UYBXQQLD2BAVSOZZYSD0N9BO60G,0,0,0,,,,,,,,,,,,,,,39546
89,nahmias2007_v1,33IZTU6J812FVYZ0YOR82WJQ174SXH,19956,0,1,Ertans should be held morally responsible for their decisions.,"If an Ertan does something bad, then he or she deserves to be blamed for it.",Ertans are able to make decisions of their own free will.,"If an Ertan does something good, then he or she deserves to be praised for it.",Ertan's decisions are up to them.,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,,neuro,ertan,,0
79,nahmias2007_v1,39U1BHVTDLS4U0513ZPA5LQ8WVIT38,7764,0,1,,,,,,,,,,,,psych,ertan,TRUE,0
215,nahmias2007_v1,34S6N1K2ZVKV5V4V9BCLNOH1LNFLH5,0,0,0,,,,,,,,,,,,,,,4342
106,nahmias2007_v1,36H9ULYP62V5W9PPB0C84OSW1JXFJZ,43412,0,1,"If the neuroscientists are right, then people make decisions of their own free will.","If the neuroscientists are right, then people deserve to be praised for the good things they do","If the neuroscientists are right, then people should be held morally responsible for their decisions.","If the neuroscientists are right, then people deserve to be blamed for the bad things they do.","If the neuroscientists are right, then people's decisions are up to them.",strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,,neuro,real,,0
216,nahmias2007_v1,3SNLUL3WO4O0AHAF9AJK636RFVGULE,9624,0,1,,,,,,,,,,,,psych,ertan,TRUE,0
49,nahmias2007_v1,3J2UYBXQQLD2BAVSOZZYSD0N9BO60G,9533,0,0,,,,,,,,,,,TRUE,neuro,ertan,,0
